_id,name,sku,slug,brand,brandSlug,description,category,categoryBreadcrumb,active,featured,defaultImage,colorVariantsCount,measurementsEnabled,measurementsVariants,createdAt,updatedAt
6985fbf86560ad38f3f77015,Bidet Aruma cruz plus,AQU15020,bidet-aruma-cruz-plus,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da6,Bidet,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388474/products/products/bidet-aruma-cruz-plus-0-1770388471270.jpg,0,0,[],2026-02-06T14:34:32.358Z,2026-02-06T14:34:32.358Z
6985fbf66560ad38f3f77014,Lavatorio pared Aruma cruz plus,AQU15015,lavatorio-pared-aruma-cruz-plus,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da5,Lavatorio,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388471/products/products/lavatorio-pared-aruma-cruz-plus-0-1770388468695.jpg,0,0,[],2026-02-06T14:34:30.368Z,2026-02-06T14:34:30.368Z
6985fbf36560ad38f3f77013,Lavatorio mesada Aruma cruz plus,AQU15010,lavatorio-mesada-aruma-cruz-plus,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da5,Lavatorio,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388469/products/products/lavatorio-mesada-aruma-cruz-plus-0-1770388466725.jpg,0,0,[],2026-02-06T14:34:27.800Z,2026-02-06T14:34:27.800Z
6985fbf16560ad38f3f77012,Bañera ST exterior Aruma cruz,AQU3040,baera-st-exterior-aruma-cruz,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da7,Ducha,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388467/products/products/banera-st-exterior-aruma-cruz-0-1770388464892.jpg,0,0,[],2026-02-06T14:34:25.826Z,2026-02-06T14:34:25.826Z
6985fbef6560ad38f3f77011,Bañera LX exterior Aruma cruz,AQU3038,baera-lx-exterior-aruma-cruz,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da7,Ducha,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388465/products/products/banera-lx-exterior-aruma-cruz-0-1770388462888.jpg,0,0,[],2026-02-06T14:34:23.992Z,2026-02-06T14:34:23.992Z
6985fbed6560ad38f3f77010,Ducha Aruma cruz,AQU3035,ducha-aruma-cruz,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da7,Ducha,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388463/products/products/ducha-aruma-cruz-0-1770388460444.jpg,0,0,[],2026-02-06T14:34:21.986Z,2026-02-06T14:34:21.986Z
6985fbeb6560ad38f3f7700f,Ducha con transferencia Aruma cruz,AQU3030,ducha-con-transferencia-aruma-cruz,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da7,Ducha,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388461/products/products/ducha-con-transferencia-aruma-cruz-0-1770388458602.jpg,0,0,[],2026-02-06T14:34:19.545Z,2026-02-06T14:34:19.545Z
6985fbe96560ad38f3f7700e,Bidet Aruma cruz,AQU3020,bidet-aruma-cruz,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da6,Bidet,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388459/products/products/bidet-aruma-cruz-0-1770388456373.jpg,0,0,[],2026-02-06T14:34:17.699Z,2026-02-06T14:34:17.699Z
6985fbe76560ad38f3f7700d,Lavatorio pared Aruma cruz,AQU3015,lavatorio-pared-aruma-cruz,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da5,Lavatorio,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388457/products/products/lavatorio-pared-aruma-cruz-0-1770388454244.jpg,0,0,[],2026-02-06T14:34:15.408Z,2026-02-06T14:34:15.408Z
6985fbe56560ad38f3f7700c,Lavatorio mesada Aruma cruz,AQU3010,lavatorio-mesada-aruma-cruz,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da5,Lavatorio,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388455/products/products/lavatorio-mesada-aruma-cruz-0-1770388452359.jpg,0,0,[],2026-02-06T14:34:13.339Z,2026-02-06T14:34:13.339Z
6985fbe36560ad38f3f7700b,Bañera ST exterior Aruma lever,AQU4040,baera-st-exterior-aruma-lever,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da7,Ducha,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388453/products/products/banera-st-exterior-aruma-lever-0-1770388450476.jpg,0,0,[],2026-02-06T14:34:11.461Z,2026-02-06T14:34:11.461Z
6985fbe16560ad38f3f7700a,Bañera LX exterior Aruma lever,AQU4038,baera-lx-exterior-aruma-lever,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da7,Ducha,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388451/products/products/banera-lx-exterior-aruma-lever-0-1770388448557.jpg,0,0,[],2026-02-06T14:34:09.571Z,2026-02-06T14:34:09.571Z
6985fbdf6560ad38f3f77009,Ducha Aruma lever,AQU4035,ducha-aruma-lever,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da7,Ducha,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388449/products/products/ducha-aruma-lever-0-1770388446247.jpg,0,0,[],2026-02-06T14:34:07.664Z,2026-02-06T14:34:07.664Z
6985fbdd6560ad38f3f77008,Ducha con transferencia Aruma lever,AQU4030,ducha-con-transferencia-aruma-lever,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da7,Ducha,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388447/products/products/ducha-con-transferencia-aruma-lever-0-1770388444354.jpg,0,0,[],2026-02-06T14:34:05.350Z,2026-02-06T14:34:05.350Z
6985fbdb6560ad38f3f77007,Bidet Aruma lever,AQU4020,bidet-aruma-lever,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da6,Bidet,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388445/products/products/bidet-aruma-lever-0-1770388442532.jpg,0,0,[],2026-02-06T14:34:03.451Z,2026-02-06T14:34:03.451Z
6985fbd96560ad38f3f77006,Lavatorio pared Aruma lever,AQU4015,lavatorio-pared-aruma-lever,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da5,Lavatorio,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388443/products/products/lavatorio-pared-aruma-lever-0-1770388440471.jpg,0,0,[],2026-02-06T14:34:01.633Z,2026-02-06T14:34:01.633Z
6985fbd76560ad38f3f77005,Lavatorio mesada Aruma lever,AQU4010,lavatorio-mesada-aruma-lever,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da5,Lavatorio,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388441/products/products/lavatorio-mesada-aruma-lever-0-1770388438594.jpg,0,0,[],2026-02-06T14:33:59.570Z,2026-02-06T14:33:59.570Z
6985fbd56560ad38f3f77004,Bañera ST exterior Cuyen,AQU8040,baera-st-exterior-cuyen,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da7,Ducha,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388439/products/products/banera-st-exterior-cuyen-0-1770388436806.jpg,0,0,[],2026-02-06T14:33:57.691Z,2026-02-06T14:33:57.691Z
6985fbd36560ad38f3f77003,Bañera LX exterior Cuyen,AQU8038,baera-lx-exterior-cuyen,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da7,Ducha,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388437/products/products/banera-lx-exterior-cuyen-0-1770388434903.jpg,0,0,[],2026-02-06T14:33:55.905Z,2026-02-06T14:33:55.905Z
6985fbd26560ad38f3f77002,Ducha Cuyen,AQU8035,ducha-cuyen,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da7,Ducha,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388435/products/products/ducha-cuyen-0-1770388432939.jpg,0,0,[],2026-02-06T14:33:54.000Z,2026-02-06T14:33:54.000Z
6985fbd06560ad38f3f77001,Ducha con transferencia Cuyen,AQU8030,ducha-con-transferencia-cuyen,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da7,Ducha,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388433/products/products/ducha-con-transferencia-cuyen-0-1770388430941.jpg,0,0,[],2026-02-06T14:33:52.032Z,2026-02-06T14:33:52.032Z
6985fbce6560ad38f3f77000,Bidet Cuyen,AQU8020,bidet-cuyen,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da6,Bidet,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388431/products/products/bidet-cuyen-0-1770388428666.jpg,0,0,[],2026-02-06T14:33:50.052Z,2026-02-06T14:33:50.052Z
6985fbcb6560ad38f3f76fff,Lavatorio pared Cuyen,AQU8015,lavatorio-pared-cuyen,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da5,Lavatorio,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388429/products/products/lavatorio-pared-cuyen-0-1770388426778.jpg,0,0,[],2026-02-06T14:33:47.775Z,2026-02-06T14:33:47.775Z
6985fbc96560ad38f3f76ffe,Lavatorio mesada Cuyen,AQU8010,lavatorio-mesada-cuyen,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da5,Lavatorio,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388427/products/products/lavatorio-mesada-cuyen-0-1770388424533.jpg,0,0,[],2026-02-06T14:33:45.886Z,2026-02-06T14:33:45.886Z
6985fbc76560ad38f3f76ffd,Bañera ST exterior Aymara lever,AQU30040,baera-st-exterior-aymara-lever,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da7,Ducha,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388425/products/products/banera-st-exterior-aymara-lever-0-1770388422761.jpg,0,0,[],2026-02-06T14:33:43.644Z,2026-02-06T14:33:43.644Z
6985fbc56560ad38f3f76ffc,Bañera LX exterior Aymara lever,AQU30038,baera-lx-exterior-aymara-lever,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da7,Ducha,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388423/products/products/banera-lx-exterior-aymara-lever-0-1770388420738.jpg,0,0,[],2026-02-06T14:33:41.858Z,2026-02-06T14:33:41.858Z
6985fbc36560ad38f3f76ffb,Ducha Aymara lever,AQU30035,ducha-aymara-lever,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da7,Ducha,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388421/products/products/ducha-aymara-lever-0-1770388418841.jpg,0,0,[],2026-02-06T14:33:39.833Z,2026-02-06T14:33:39.833Z
6985fbc16560ad38f3f76ffa,Ducha con transferencia Aymara lever,AQU30030,ducha-con-transferencia-aymara-lever,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da7,Ducha,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388419/products/products/ducha-con-transferencia-aymara-lever-0-1770388416958.jpg,0,0,[],2026-02-06T14:33:37.937Z,2026-02-06T14:33:37.937Z
6985fbc06560ad38f3f76ff9,Bidet Aymara lever,AQU30020,bidet-aymara-lever,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da6,Bidet,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388417/products/products/bidet-aymara-lever-0-1770388415107.jpg,0,0,[],2026-02-06T14:33:36.056Z,2026-02-06T14:33:36.056Z
6985fbbe6560ad38f3f76ff8,Lavatorio pared Aymara lever,AQU30015,lavatorio-pared-aymara-lever,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da5,Lavatorio,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388416/products/products/lavatorio-pared-aymara-lever-0-1770388413306.jpg,0,0,[],2026-02-06T14:33:34.210Z,2026-02-06T14:33:34.210Z
6985fbbc6560ad38f3f76ff7,Lavatorio mesada Aymara lever,AQU30010,lavatorio-mesada-aymara-lever,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da5,Lavatorio,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388414/products/products/lavatorio-mesada-aymara-lever-0-1770388411376.jpg,0,0,[],2026-02-06T14:33:32.404Z,2026-02-06T14:33:32.404Z
6985fbba6560ad38f3f76ff6,Bañera ST exterior Aymara cruz,AQU7040,baera-st-exterior-aymara-cruz,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da7,Ducha,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388412/products/products/banera-st-exterior-aymara-cruz-0-1770388409614.jpg,0,0,[],2026-02-06T14:33:30.471Z,2026-02-06T14:33:30.471Z
6985fbb86560ad38f3f76ff5,Bañera LX exterior Aymara cruz,AQU7038,baera-lx-exterior-aymara-cruz,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da7,Ducha,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388410/products/products/banera-lx-exterior-aymara-cruz-0-1770388407681.jpg,0,0,[],2026-02-06T14:33:28.707Z,2026-02-06T14:33:28.707Z
6985fbb66560ad38f3f76ff4,Ducha Aymara cruz,AQU7035,ducha-aymara-cruz,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da7,Ducha,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388408/products/products/ducha-aymara-cruz-0-1770388405782.jpg,0,0,[],2026-02-06T14:33:26.779Z,2026-02-06T14:33:26.779Z
6985fbb46560ad38f3f76ff3,Ducha con transferencia Aymara cruz,AQU7030,ducha-con-transferencia-aymara-cruz,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da7,Ducha,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388405/products/products/ducha-con-transferencia-aymara-cruz-0-1770388401783.jpg,0,0,[],2026-02-06T14:33:24.888Z,2026-02-06T14:33:24.888Z
6985fbb06560ad38f3f76ff2,Bidet Aymara cruz,AQU7020,bidet-aymara-cruz,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da6,Bidet,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388402/products/products/bidet-aymara-cruz-0-1770388399839.jpg,0,0,[],2026-02-06T14:33:20.878Z,2026-02-06T14:33:20.878Z
6985fbae6560ad38f3f76ff1,Lavatorio pared Aymara cruz,AQU7015,lavatorio-pared-aymara-cruz,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da5,Lavatorio,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388400/products/products/lavatorio-pared-aymara-cruz-0-1770388397976.jpg,0,0,[],2026-02-06T14:33:18.938Z,2026-02-06T14:33:18.938Z
6985fbad6560ad38f3f76ff0,Lavatorio mesada Aymara cruz,AQU7010,lavatorio-mesada-aymara-cruz,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da5,Lavatorio,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388398/products/products/lavatorio-mesada-aymara-cruz-0-1770388396107.jpg,0,0,[],2026-02-06T14:33:17.077Z,2026-02-06T14:33:17.077Z
6985fbab6560ad38f3f76fef,Bañera ST exterior Aukan lever,AQU9040,baera-st-exterior-aukan-lever,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da7,Ducha,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388397/products/products/banera-st-exterior-aukan-lever-0-1770388394209.jpg,0,0,[],2026-02-06T14:33:15.205Z,2026-02-06T14:33:15.205Z
6985fba96560ad38f3f76fee,Bañera LX exterior Aukan lever,AQU9038,baera-lx-exterior-aukan-lever,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da7,Ducha,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388395/products/products/banera-lx-exterior-aukan-lever-0-1770388392358.jpg,0,0,[],2026-02-06T14:33:13.308Z,2026-02-06T14:33:13.308Z
6985fba76560ad38f3f76fed,Ducha Aukan lever,AQU9035,ducha-aukan-lever,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da7,Ducha,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388393/products/products/ducha-aukan-lever-0-1770388390384.jpg,0,0,[],2026-02-06T14:33:11.456Z,2026-02-06T14:33:11.456Z
6985fba56560ad38f3f76fec,Ducha con transferencia Domo,AQU21030,ducha-con-transferencia-domo,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da7,Ducha,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388390/products/products/ducha-con-transferencia-domo-0-1770388388032.jpg,0,0,[],2026-02-06T14:33:09.483Z,2026-02-06T14:33:09.483Z
6985fba36560ad38f3f76feb,Bidet Domo,AQU21020,bidet-domo,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da6,Bidet,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388389/products/products/bidet-domo-0-1770388386192.jpg,0,0,[],2026-02-06T14:33:07.141Z,2026-02-06T14:33:07.141Z
6985fba16560ad38f3f76fea,Lavatorio pared Domo,AQU21015,lavatorio-pared-domo,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da5,Lavatorio,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388387/products/products/lavatorio-pared-domo-0-1770388384292.jpg,0,0,[],2026-02-06T14:33:05.289Z,2026-02-06T14:33:05.289Z
6985fb9f6560ad38f3f76fe9,Lavatorio mesada pico alto Domo,AQU21011,lavatorio-mesada-pico-alto-domo,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da5,Lavatorio,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388385/products/products/lavatorio-mesada-pico-alto-domo-0-1770388382357.jpg,0,0,[],2026-02-06T14:33:03.387Z,2026-02-06T14:33:03.387Z
6985fb9d6560ad38f3f76fe8,Lavatorio mesada Domo,AQU21010,lavatorio-mesada-domo,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da5,Lavatorio,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388383/products/products/lavatorio-mesada-domo-0-1770388380355.jpg,0,0,[],2026-02-06T14:33:01.459Z,2026-02-06T14:33:01.459Z
6985fb9b6560ad38f3f76fe7,Bañera ST exterior Itati lever,AQU2040,baera-st-exterior-itati-lever,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da7,Ducha,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388381/products/products/banera-st-exterior-itati-lever-0-1770388378542.jpg,0,0,[],2026-02-06T14:32:59.454Z,2026-02-06T14:32:59.454Z
6985fb996560ad38f3f76fe6,Bañera LX exterior Itati lever,AQU2038,baera-lx-exterior-itati-lever,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da7,Ducha,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388379/products/products/banera-lx-exterior-itati-lever-0-1770388376675.jpg,0,0,[],2026-02-06T14:32:57.640Z,2026-02-06T14:32:57.640Z
6985fb976560ad38f3f76fe5,Ducha Itati lever,AQU2035,ducha-itati-lever,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da7,Ducha,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388377/products/products/ducha-itati-lever-0-1770388374699.jpg,0,0,[],2026-02-06T14:32:55.781Z,2026-02-06T14:32:55.781Z
6985fb956560ad38f3f76fe4,Ducha con transferencia Itati lever,AQU2030,ducha-con-transferencia-itati-lever,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da7,Ducha,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388375/products/products/ducha-con-transferencia-itati-lever-0-1770388372591.jpg,0,0,[],2026-02-06T14:32:53.795Z,2026-02-06T14:32:53.795Z
6985fb936560ad38f3f76fe3,Bidet Itati lever,AQU2020,bidet-itati-lever,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da6,Bidet,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388373/products/products/bidet-itati-lever-0-1770388370712.jpg,0,0,[],2026-02-06T14:32:51.690Z,2026-02-06T14:32:51.690Z
6985fb916560ad38f3f76fe2,Lavatorio pared Itati lever,AQU2015,lavatorio-pared-itati-lever,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da5,Lavatorio,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388371/products/products/lavatorio-pared-itati-lever-0-1770388368602.jpg,0,0,[],2026-02-06T14:32:49.819Z,2026-02-06T14:32:49.819Z
6985fb8f6560ad38f3f76fe1,Lavatorio mesada pico alto Itati lever,AQU2011,lavatorio-mesada-pico-alto-itati-lever,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da5,Lavatorio,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388369/products/products/lavatorio-mesada-pico-alto-itati-lever-0-1770388366701.jpg,0,0,[],2026-02-06T14:32:47.712Z,2026-02-06T14:32:47.712Z
6985fb8d6560ad38f3f76fe0,Lavatorio mesada Itati lever,AQU2010,lavatorio-mesada-itati-lever,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da5,Lavatorio,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388367/products/products/lavatorio-mesada-itati-lever-0-1770388364154.jpg,0,0,[],2026-02-06T14:32:45.800Z,2026-02-06T14:32:45.800Z
6985fb8b6560ad38f3f76fdf,Bañera ST exterior Itati cruz,AQU1040,baera-st-exterior-itati-cruz,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da7,Ducha,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388364/products/products/banera-lx-exterior-itati-cruz-0-1770388361317.jpg,0,0,[],2026-02-06T14:32:43.259Z,2026-02-06T14:32:43.259Z
6985fb8a6560ad38f3f76fde,Bañera LX exterior Itati cruz,AQU1038,baera-lx-exterior-itati-cruz,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da7,Ducha,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388364/products/products/banera-lx-exterior-itati-cruz-0-1770388361317.jpg,0,0,[],2026-02-06T14:32:42.315Z,2026-02-06T14:32:42.315Z
6985fb886560ad38f3f76fdd,Ducha Itati cruz,AQU1035,ducha-itati-cruz,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da7,Ducha,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388362/products/products/ducha-itati-cruz-0-1770388359291.jpg,0,0,[],2026-02-06T14:32:40.430Z,2026-02-06T14:32:40.430Z
6985fb866560ad38f3f76fdc,Ducha con transferencia Itati cruz,AQU1030,ducha-con-transferencia-itati-cruz,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da7,Ducha,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388360/products/products/ducha-con-transferencia-itati-cruz-0-1770388357292.jpg,0,0,[],2026-02-06T14:32:38.381Z,2026-02-06T14:32:38.381Z
6985fb846560ad38f3f76fdb,Bidet Itati cruz,AQU1020,bidet-itati-cruz,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da6,Bidet,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388358/products/products/bidet-itati-cruz-0-1770388355316.jpg,0,0,[],2026-02-06T14:32:36.391Z,2026-02-06T14:32:36.391Z
6985fb826560ad38f3f76fda,Lavatorio pared Itati cruz,AQU1015,lavatorio-pared-itati-cruz,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da5,Lavatorio,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388356/products/products/lavatorio-pared-itati-cruz-0-1770388353357.jpg,0,0,[],2026-02-06T14:32:34.411Z,2026-02-06T14:32:34.411Z
6985fb806560ad38f3f76fd9,Lavatorio mesada pico alto Itati cruz,AQU1011,lavatorio-mesada-pico-alto-itati-cruz,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da5,Lavatorio,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388354/products/products/lavatorio-mesada-pico-alto-itati-cruz-0-1770388351445.jpg,0,0,[],2026-02-06T14:32:32.452Z,2026-02-06T14:32:32.452Z
6985fb7e6560ad38f3f76fd8,Lavatorio mesada Itati cruz,AQU1010,lavatorio-mesada-itati-cruz,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da5,Lavatorio,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388352/products/products/lavatorio-mesada-itati-cruz-0-1770388349579.jpg,0,0,[],2026-02-06T14:32:30.551Z,2026-02-06T14:32:30.551Z
6985fb7c6560ad38f3f76fd7,Bañera ST exterior AQ4000,AQU33040,baera-st-exterior-aq4000,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da7,Ducha,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388350/products/products/banera-st-exterior-aq4000-0-1770388347649.jpg,0,0,[],2026-02-06T14:32:28.677Z,2026-02-06T14:32:28.677Z
6985fb7a6560ad38f3f76fd6,Bañera LX exterior AQ4000,AQU33038,baera-lx-exterior-aq4000,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da7,Ducha,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388348/products/products/banera-lx-exterior-aq4000-0-1770388345765.jpg,0,0,[],2026-02-06T14:32:26.748Z,2026-02-06T14:32:26.748Z
6985fb786560ad38f3f76fd5,Ducha AQ4000,AQU33035,ducha-aq4000,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da7,Ducha,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388346/products/products/ducha-aq4000-0-1770388343833.jpg,0,0,[],2026-02-06T14:32:24.861Z,2026-02-06T14:32:24.861Z
6985fb766560ad38f3f76fd4,Ducha con transferencia AQ4000,AQU33030,ducha-con-transferencia-aq4000,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da7,Ducha,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388344/products/products/ducha-con-transferencia-aq4000-0-1770388341719.jpg,0,0,[],2026-02-06T14:32:22.932Z,2026-02-06T14:32:22.932Z
6985fb746560ad38f3f76fd3,Bidet AQ4000,AQU33020,bidet-aq4000,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da6,Bidet,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388342/products/products/bidet-aq4000-0-1770388339665.jpg,0,0,[],2026-02-06T14:32:20.817Z,2026-02-06T14:32:20.817Z
6985fb726560ad38f3f76fd2,Lavatorio pared AQ4000,AQU33015,lavatorio-pared-aq4000,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da5,Lavatorio,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388340/products/products/lavatorio-pared-aq4000-0-1770388337517.jpg,0,0,[],2026-02-06T14:32:18.761Z,2026-02-06T14:32:18.761Z
6985fb706560ad38f3f76fd1,Lavatorio mesada AQ4000,AQU33010,lavatorio-mesada-aq4000,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da5,Lavatorio,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388338/products/products/lavatorio-mesada-aq4000-0-1770388335617.jpg,0,0,[],2026-02-06T14:32:16.616Z,2026-02-06T14:32:16.616Z
6985fb6e6560ad38f3f76fd0,Bañera ST exterior AQ6000,AQU5040,baera-st-exterior-aq6000,Aqualaf,aqualaf,,68cda5f4ff392fb2b5d73da7,Ducha,1,0,https://res.cloudinary.com/dat59fgzq/image/upload/v1770388336/products/products/banera-st-exterior-aq6000-0-1770388333677.jpg,0,0,[],2026-02-06T14:32:14.717Z,2026-02-06T14:32:14.717Z
